Tratamiento,CERRADO,14/02/2024,11930995,BRISTOL PARK S.A. - LANUS,30-70707621/2,17751,CONSTITUYENTES Nº : 1025,MORON,MEDAM B.A. S.R.L,30-70508192/8,41104,BLANCO ENCALADA Nº : 3040,LANUS ESTE,HABITAT ECOLOGICO S.A.,30-66362548/5,7566,BLANCO ENCALADA Nº : 3040,LANUS,Y1,13
Tratamiento,CERRADO,14/02/2024,11931008,ASOCIACIÓN CIVIL CAMPO LIMPIO,30-71670142/1,163900,Ruta Nac. 33 Nº : KM 386,AMERICA,FINOR SRL,30-71573491/1,184608,CONSTITUCI?N  Nº :  Nro: 299,BENITO JUAREZ,COMPANIA RESIPLAST S. A.-,30-70813280/9,19666,BLANCO ENCALADA Nº : 2.936,LANUS ESTE,Y4,4098
Tratamiento,CERRADO,12/02/2024,11931009,QUALITA SERVICIOS AMBIENTALES S.A.,30-50931059/5,30168,CAMINO A CAPILLA DEL SEÑOR Nº : S/N Piso: : ---,CAMPANA,CHAMICAL COMPACTACION S.A.,33-69879610/9,21616,Ruta: : PROVINCIAL Nº 24 Km: : 30,TIGRE,LTM AILINCO S.A.,30-68240091/5,12599,Ruta: : CAMINO DE LA COSTA BRAVA Km:: 6,ZARATE,040107,9400
Tratamiento,CERRADO,14/02/2024,11931010,MERANOL S.A.C.I.,30-50064577/2,12426,GENOVA Nº : 1431 Piso: : --- Ruta: : ----- Km:: -----,DOCK SUD,SERTEC GESTION AMBIENTAL S.A.,30-70983624/9,44152,CAMINO GENERAL BELGRANO Nº : 1756,QUILMES OESTE,ARX ARCILLEX S.A.,30-52142239/0,33142,SALVADOR DE BENEDETTI Nº : 1200,JOSE LEON SUAREZ,170504,11020
Tratamiento,CERRADO,12/02/2024,11931011,QUALITA SERVICIOS AMBIENTALES S.A.,30-50931059/5,30168,CAMINO A CAPILLA DEL SEÑOR Nº : S/N Piso: : ---,CAMPANA,CHAMICAL COMPACTACION S.A.,33-69879610/9,21616,Ruta: : PROVINCIAL Nº 24 Km: : 30,TIGRE,LTM AILINCO S.A.,30-68240091/5,12599,Ruta: : CAMINO DE LA COSTA BRAVA Km:: 6,ZARATE,040107,9400
Tratamiento,CERRADO,14/02/2024,11931012,ELECTRONICA MEGATONE SA,30-54365973/4,62304,"CALLE 4 Y 103 Nº : 4Y103 Ruta: : RUTA NACIONAL 9 Km:: 70,5",CAMPANA,AMBIENTAL CAMPANA S.A.,30-70895015/3,31291,CAMINO DE LA COSTA BRAVA Nº : S/N,ZARATE,AMBIENTAL CAMPANA S.A.,30-70895015/3,31291,CAMINO DE LA COSTA BRAVA Nº : S/N,ZARATE,Y9,1520
Tratamiento,CERRADO,20/02/2024,11931014,G N C PACHECO SRL,30-68862367/3,10630,AV. DE LOS CONSTITUYENTES Nº : 617,GENERAL PACHECO,FRANCO TRANSPORTES S.R.L,30-70845639/6,37363,FLORENCIO SANCHEZ Nº : 450,LA TABLADA,QUALITA SERVICIOS AMBIENTALES S.A.,30-50931059/5,30168,CAMINO A CAPILLA DEL SEÑOR Nº : S/N Piso: : ---,CAMPANA,Y9,300
Tratamiento,CERRADO,12/02/2024,11931015,MOLINOS RIO DE LA PLATA S.A.,30-50085862/8,29903,"DAVOBE Nº : 2041 Ruta: : 8 Km:: 42,5",DEL VISO,CHAMICAL COMPACTACION S.A.,33-69879610/9,21616,Ruta: : PROVINCIAL Nº 24 Km: : 30,TIGRE,"PRIETO, GABRIEL",20-20913567/2,52739,20 DE JUNIO Nº : SIN NUMERO,LOS CARDALES,020304,8660
Tratamiento,CERRADO,20/02/2024,11931016,G N C PACHECO SRL,30-68862367/3,10630,AV. DE LOS CONSTITUYENTES Nº : 617,GENERAL PACHECO,FRANCO TRANSPORTES S.R.L,30-70845639/6,37363,FLORENCIO SANCHEZ Nº : 450,LA TABLADA,NUEVA ENERGIA ARGENTINA S.A.,30-71051483/2,33881,S/ NOMBRE - A DESIGNAR Nº : 00000 Piso: : ---------- Ruta: : PANAMERICANA Km:: 56,PILAR,Y8,20
Tratamiento,CERRADO,15/02/2024,11931017,ASOCIACIÓN CIVIL CAMPO LIMPIO,30-71670142/1,163900,Ruta Nac. 33 Nº : KM 386,AMERICA,FINOR SRL,30-71573491/1,184608,CONSTITUCI?N  Nº :  Nro: 299,BENITO JUAREZ,COMPANIA RESIPLAST S. A.-,30-70813280/9,19666,BLANCO ENCALADA Nº : 2.936,LANUS ESTE,Y4,3934
Tratamiento,CERRADO,12/02/2024,11931018,MOLINOS RIO DE LA PLATA S.A.,30-50085862/8,29903,"DAVOBE Nº : 2041 Ruta: : 8 Km:: 42,5",DEL VISO,CHAMICAL COMPACTACION S.A.,33-69879610/9,21616,Ruta: : PROVINCIAL Nº 24 Km: : 30,TIGRE,"PRIETO, GABRIEL",20-20913567/2,52739,20 DE JUNIO Nº : SIN NUMERO,LOS CARDALES,020304,6140
Tratamiento,CERRADO,14/02/2024,11931019,CERVECERIA Y MALTERIA QUILMES S.A.I.C.A. Y G.,33-50835825/9,16642,ARISTOBULO DEL VALLE Nº : 1487 Piso: : --- Ruta: : --- Km:: ---,QUILMES,SERTEC GESTION AMBIENTAL S.A.,30-70983624/9,44152,CAMINO GENERAL BELGRANO Nº : 1756,QUILMES OESTE,ARX ARCILLEX S.A.,30-52142239/0,33142,SALVADOR DE BENEDETTI Nº : 1200,JOSE LEON SUAREZ,200201,2320
Tratamiento,CERRADO,14/02/2024,11931021,PETROLERA CRUZ DEL SUR SA,33-70762449/9,31715,DE RIEGO Nº : 29,MAR DEL PLATA,MDP TRANSERVICE SRL,33-69002180/9,15584,AZOPARDO Nº : 10050,MAR DEL PLATA,MDP TRANSERVICE SRL,33-69002180/9,15584,AZOPARDO Nº : 10050,MAR DEL PLATA,Y8,495
Tratamiento,CERRADO,08/03/2024,11931022,IRIXCOR  SA,30-71036736/8,36399,RÍO DE REY Nº : 215,GENERAL RODRIGUEZ,AMBIENTALEX S.A.,30-71071559/5,57945,LAVARDEN Nº : 2092,LA REJA,INDUSTRIAS TRADEC S.R.L.,30-70723789/5,22207,EL TROPERO Nº : S/N Ruta: : 25 Km:: 11,DERQUI,Y13,510
Tratamiento,CERRADO,12/02/2024,11931023,COMPAÑIA DE ALIMENTOS FARGO S.A.,30-69231702/1,6986,CALLE 3 LOTE 6 Nº : S/N Ruta: : PANAMERICANA ACC. PILAR,PILAR,CHAMICAL COMPACTACION S.A.,33-69879610/9,21616,Ruta: : PROVINCIAL Nº 24 Km: : 30,TIGRE,RECUPAL ARGENTINA S.A.,30-70735161/2,38541,WILLIAMS Nº : 4200,HURLINGHAM,020601,12760
Tratamiento,CERRADO,14/02/2024,11931024,CERVECERIA Y MALTERIA QUILMES S.A.I.C.A. Y G.,33-50835825/9,16642,ARISTOBULO DEL VALLE Nº : 1487 Piso: : --- Ruta: : --- Km:: ---,QUILMES,SERTEC GESTION AMBIENTAL S.A.,30-70983624/9,44152,CAMINO GENERAL BELGRANO Nº : 1756,QUILMES OESTE,ARX ARCILLEX S.A.,30-52142239/0,33142,SALVADOR DE BENEDETTI Nº : 1200,JOSE LEON SUAREZ,200201,1960
Operacion,VALIDADO,09/02/2024,11931026,COCO MICAELA VANESA,27-37124270/3,18238,SAN LORENZO   Nº : 60,VICENTE LOPEZ,SODIR S.R.L.,30-71110060/8,58700,VENECIA Nº : 1258,LAFERRERE,SODIR S.R.L.,30-71110060/8,58700,VENECIA Nº : 1258,LAFERRERE,200125,80
Tratamiento,CERRADO,14/02/2024,11931027,TRANSPORTES 9 DE JULIO S.A.,30-56049802/7,50061,AV. ANTARTIDA ARGENTINA Nº : 4400,MAR DEL PLATA,MDP TRANSERVICE SRL,33-69002180/9,15584,AZOPARDO Nº : 10050,MAR DEL PLATA,MDP TRANSERVICE SRL,33-69002180/9,15584,AZOPARDO Nº : 10050,MAR DEL PLATA,Y8,783
Tratamiento,VALIDADO,14/02/2024,11931028,KRONEN INTERNACIONAL S.A.,30-60451400/9,109231,VALENTIN GOMEZ Nº : 151,HAEDO,INDUSTRIAS DALAFER S.A.,30-69452688/4,8851,AV. TOMAS FLORES Nº : 1946,QUILMES,INDUSTRIAS DALAFER S.A.,30-69452688/4,51216,CAMINO GRAL BELGRANO Nº : S/N? Km:: 10.500,BERNAL OESTE,Y8,3840
Tratamiento,CERRADO,14/02/2024,11931030,TRANSPORTES 12 DE OCTUBRE S.R.L,30-54635445/4,36783,AV. CONSTITUCIÓN SECTOR I Nº : 10250,MAR DEL PLATA,MDP TRANSERVICE SRL,33-69002180/9,15584,AZOPARDO Nº : 10050,MAR DEL PLATA,MDP TRANSERVICE SRL,33-69002180/9,15584,AZOPARDO Nº : 10050,MAR DEL PLATA,Y8,1143
Tratamiento,CERRADO,13/02/2024,11931031,MOLINOS RIO DE LA PLATA S.A.,30-50085862/8,29903,"DAVOBE Nº : 2041 Ruta: : 8 Km:: 42,5",DEL VISO,CHAMICAL COMPACTACION S.A.,33-69879610/9,21616,Ruta: : PROVINCIAL Nº 24 Km: : 30,TIGRE,"PRIETO, GABRIEL",20-20913567/2,52739,20 DE JUNIO Nº : SIN NUMERO,LOS CARDALES,020304,11010
Tratamiento,CERRADO,19/02/2024,11931032,ASOCIACION CIVIL COLEGIO VILLA DEVOTO,30-54180600/4,20911,PEDRO MORAN   Nº : 4441,CIUDAD AUTONOMA DE BUENOS AIRES,"SCOZZINO, RUBEN HORACIO",20-11286575/7,40213,MOYANO Nº : 3053,DEL VISO,JUAN ESPOSITO Y  LEONARDO ALFREDO SAGULO,30-71059954/4,37314,ESPERANZA Nº : S/N,VIRREY DEL PINO,020501,3000
Tratamiento,CERRADO,15/02/2024,11931033,ASOCIACIÓN CIVIL CAMPO LIMPIO,30-71670142/1,110438,PARQUE INDUSTRIAL DE PERGAMINO Nº : 3,PERGAMINO,FINOR SRL,30-71573491/1,184608,CONSTITUCI?N  Nº :  Nro: 299,BENITO JUAREZ,COMPANIA RESIPLAST S. A.-,30-70813280/9,19666,BLANCO ENCALADA Nº : 2.936,LANUS ESTE,Y4,2452
Tratamiento,CERRADO,14/02/2024,11931035,BAYER S.A.,30-50381106/1,2783,CALLE 3 Nº : S/NRO. Piso: : ---------- Ruta: : -------------------------------------------------------------------------------- Km:: ----------,PARQUE INDUSTRIAL PILAR,SERTEC GESTION AMBIENTAL S.A.,30-70983624/9,44152,CAMINO GENERAL BELGRANO Nº : 1756,QUILMES OESTE,ARX ARCILLEX S.A.,30-52142239/0,33142,SALVADOR DE BENEDETTI Nº : 1200,JOSE LEON SUAREZ,200201,720
Tratamiento,CERRADO,14/02/2024,11931036,EMPRESA DE TRANSPORTE PERALTA RAMOS S. A.,30-54635452/7,23828,RAMON CARRILLO Nº : 1641,MAR DEL PLATA,MDP TRANSERVICE SRL,33-69002180/9,15584,AZOPARDO Nº : 10050,MAR DEL PLATA,MDP TRANSERVICE SRL,33-69002180/9,15584,AZOPARDO Nº : 10050,MAR DEL PLATA,Y8,2700
Tratamiento,CERRADO,16/02/2024,11931037,ASOCIACIÓN CIVIL CAMPO LIMPIO,30-71670142/1,163900,Ruta Nac. 33 Nº : KM 386,AMERICA,FINOR SRL,30-71573491/1,184608,CONSTITUCI?N  Nº :  Nro: 299,BENITO JUAREZ,COMPANIA RESIPLAST S. A.-,30-70813280/9,19666,BLANCO ENCALADA Nº : 2.936,LANUS ESTE,Y4,4037
Tratamiento,CERRADO,19/02/2024,11931038,DEGASA S.A.,30-71184094/6,131947,AV. CORRIENTES Nº : 3247 Piso: : 2,CIUDAD AUTONOMA DE BUENOS AIRES,"SCOZZINO, RUBEN HORACIO",20-11286575/7,40213,MOYANO Nº : 3053,DEL VISO,P.T.O.   S.A.,30-69018462/8,38716,BARTOLOME DIAZ Y ENSENADA Nº : CUARTEL V,MORENO,190809,3000
Tratamiento,CERRADO,10/03/2024,11931039,DOTA S.A  DE TRANSPORTE AUTOMOTOR,33-54633982/9,4219,CALLE DE LA RIBERA SUR DEL RIACHUELO Nº : S/N?,VILLA FIORITO,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,Y8,2890
Tratamiento,CERRADO,10/03/2024,11931040,EMPRESA SAN VICENTE S.A. DE TRANSPORTE,30-54563704/5,37408,VICEPRESIDENTE ALSINA Nº : 1683,LONGCHAMPS,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,Y8,822
Tratamiento,CERRADO,10/03/2024,11931041,GENERAL TOMAS GUIDO SACIF,33-54661071/9,37821,25 DE MAYO Nº : 2550,LANUS OESTE,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,Y8,1531
Tratamiento,CERRADO,10/03/2024,11931042,GENERAL TOMAS GUIDO SACIF,33-54661071/9,37821,25 DE MAYO Nº : 2550,LANUS OESTE,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,Y12,180
Tratamiento,CERRADO,14/02/2024,11931043,BAYER S.A.,30-50381106/1,6239,CALLE 8 ENTRE 5 Y 13 PARQUE INDUSTRIAL PILAR Nº : S/N?,PILAR,SERTEC GESTION AMBIENTAL S.A.,30-70983624/9,44152,CAMINO GENERAL BELGRANO Nº : 1756,QUILMES OESTE,ARX ARCILLEX S.A.,30-52142239/0,33142,SALVADOR DE BENEDETTI Nº : 1200,JOSE LEON SUAREZ,200301,1360
Tratamiento,CERRADO,10/03/2024,11931044,AUTO DEL SOL S.A.,30-69658772/4,49692,AV. BARTOLOME MITRE Nº : 1400,FLORIDA,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,Y8,172
Tratamiento,CERRADO,10/03/2024,11931045,DEFIBE SA,30-71080374/5,11308,CALLE 14 ESQUINA CALLE 172 Nº : CALLE 14,BERAZATEGUI,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,Y8,61
Tratamiento,CERRADO,10/03/2024,11931046,ROSARIO GUARANI S.A.,30-71691692/4,131532,AV JUAN DOMINGO PERON  Nº : 3836,LOMAS DE ZAMORA,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,Y8,466
Tratamiento,CERRADO,10/03/2024,11931047,AUTOS DEL SUR,33-70822780/9,45,RUTA 63 Nº : 1135,FLORENCIO VARELA,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,Y8,482
Tratamiento,CERRADO,10/03/2024,11931048,NEUMASUR SA,30-59012324/9,61713,AV. LA PLATA Nº : 1400,QUILMES,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,Y8,116
Tratamiento,CERRADO,10/03/2024,11931049,GALANTE D?ANTONIO S.A.,30-55013246/6,31317,AV. MARQUEZ Nº : 1215,SAN ISIDRO,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,Y8,230
Tratamiento,CERRADO,10/03/2024,11931050,GALANTE D?ANTONIO S.A.,30-55013246/6,38750,"PANAMERICANA RAMAL PILAR Nº : 51,5 Ruta: : PANAMERICANA RAMAL PILAR Km:: 51,5",PILAR,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,Y8,187
Tratamiento,CERRADO,10/03/2024,11931051,DEFIBE SA,30-71080374/5,11308,CALLE 14 ESQUINA CALLE 172 Nº : CALLE 14,BERAZATEGUI,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,Y8,270
Tratamiento,CERRADO,10/03/2024,11931052,DEHEZA S.A.I.C.F.I,30-51618667/0,142729,PLAZA ESPA?A Nº : 187,LA PLATA,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,Y8,180
Tratamiento,CERRADO,10/03/2024,11931053,DOTA S.A  DE TRANSPORTE AUTOMOTOR,33-54633982/9,4219,CALLE DE LA RIBERA SUR DEL RIACHUELO Nº : S/N?,VILLA FIORITO,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,Y8,1440
Tratamiento,CERRADO,10/03/2024,11931054,AUTO DEL SOL S.A.,30-69658772/4,49692,AV. BARTOLOME MITRE Nº : 1400,FLORIDA,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,Y8,720
Tratamiento,CERRADO,10/03/2024,11931055,AUTOS DEL SUR,33-70822780/9,45,RUTA 63 Nº : 1135,FLORENCIO VARELA,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,Y8,540
Tratamiento,CERRADO,10/03/2024,11931056,CHESTER SA,30-68939331/0,96243,525 BIS Nº : 1756,TOLOSA,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,Y8,720
Tratamiento,CERRADO,10/03/2024,11931057,CHESTER SA,30-68939331/0,59130,PASO Nº : 2,QUILMES,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,Y8,720
Tratamiento,CERRADO,10/03/2024,11931058,NEUMASUR SA,30-59012324/9,61713,AV. LA PLATA Nº : 1400,QUILMES,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,Y8,180
Tratamiento,CERRADO,10/03/2024,11931059,"SALAZAR, MAXIMILIANO RODOLFO",20-28800822/2,55783,CERRITO Nº : 869,TEMPERLEY,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,Y8,180
Tratamiento,CERRADO,10/03/2024,11931060,GALANTE D?ANTONIO S.A.,30-55013246/6,31317,AV. MARQUEZ Nº : 1215,SAN ISIDRO,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,Y8,720
Tratamiento,CERRADO,10/03/2024,11931062,OPERADORA DE ESTACIONES DE SERVICIO S.A.,30-67877449/5,32025,H. IRIGOYEN Nº : 8590,LOMAS DE ZAMORA,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,INGENIERIA AMBIENTAL S.A.,30-70289192/9,28267,AV. MONTEVERDE Nº : 2500,SAN FRANCISCO SOLANO,Y8,900
Tratamiento,CERRADO,14/02/2024,11931063,AYSA S.A.,30-70956507/5,109064,20 DE JUNIO Nº : 1400,MARIANO ACOSTA,SERTEC GESTION AMBIENTAL S.A.,30-70983624/9,44152,CAMINO GENERAL BELGRANO Nº : 1756,QUILMES OESTE,ARX ARCILLEX S.A.,30-52142239/0,33142,SALVADOR DE BENEDETTI Nº : 1200,JOSE LEON SUAREZ,190805,7900
Tratamiento,CERRADO,14/02/2024,11931064,JBS LEATHER ARGENTINA S.A.,30-62405443/8,7583,-------- Nº : -------- Ruta: : RUTA N?11 Km:: 58,MAGDALENA,CHAMICAL COMPACTACION S.A.,33-69879610/9,21616,Ruta: : PROVINCIAL Nº 24 Km: : 30,TIGRE,QUALITA SERVICIOS AMBIENTALES S.A.,30-50931059/5,30168,CAMINO A CAPILLA DEL SEÑOR Nº : S/N Piso: : ---,CAMPANA,040107,10060
